SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
511728,KZ LEAS FIN.,B ,Q,6.54,7.99,5.84,6.34,6.25,6.80,23,5003,31395.00,
500250,L.G.BALKRISH,B ,Q,304.50,305.00,297.00,303.15,305.00,300.40,110,4385,1326893.00,
524202,LACTOSE(I)  ,T ,Q,6.47,6.47,6.00,6.00,6.00,6.17,3,300,1848.00,
524522,LAFFANS PETR,T ,Q,9.80,9.90,9.40,9.89,9.90,9.64,16,3707,36032.00,
531842,LAHOTI OVER.,B ,Q,5.41,5.60,5.40,5.60,5.60,5.63,9,3700,20421.00,
526049,LAKHMI COT  ,B ,Q,126.45,128.80,122.40,126.50,126.05,124.90,796,259003,32565405.00,
504258,LAKSHMI ELEC,B ,Q,248.00,248.00,236.00,245.70,247.50,235.45,83,1270,308973.00,
500252,LAKSHMI MACH,B ,Q,1535.00,1614.80,1515.05,1591.70,1591.70,1519.15,615,5103,8015961.00,
502958,LAKSHMI MILL,B ,Q,1540.00,1548.00,1500.00,1500.00,1500.00,1495.00,4,8,12288.00,
519570,LAKSHMI OVER,B ,Q,15.35,17.50,15.35,15.90,15.88,15.72,18116,323951,5073412.00,
506079,LAKSHMI PREC,B ,Q,35.10,38.80,35.10,37.20,37.20,35.00,215,920,33643.00,
590069,LAKSHMI VILA,B ,Q,87.00,88.50,87.00,87.80,87.55,86.75,117,5572,488482.00,
590075,LAMBODHARA T,T ,Q,33.80,33.85,31.75,33.05,33.40,33.25,43,4927,165070.00,
513605,LANCO INDUS.,B ,Q,24.40,25.10,23.95,24.45,24.45,23.30,244,24779,607920.00,
532778,LANCO INFRA ,A ,Q,12.20,12.64,11.60,12.50,12.50,11.56,7972,5301528,65271365.00,
509048,LANCOR HOLDS,B ,Q,30.10,33.40,30.10,33.20,33.40,30.00,26,4138,129475.00,
532275,LANDMARC LEI,B ,Q,0.45,0.50,0.43,0.45,0.45,0.46,8,17487,7988.00,
533012,LANDMRK PRO ,B ,Q,2.15,2.39,2.15,2.20,2.20,2.25,18,8749,19517.00,
526947,LA-OPALA RG ,B ,Q,108.90,114.10,106.05,111.10,111.10,106.25,161,6812,757871.00,
500510,LARSEN & TOU,A ,Q,1096.00,1140.00,1096.00,1134.55,1134.55,1088.35,19255,403130,451462873.00,
532829,LAWRESHWAR  ,B ,Q,6.02,6.55,6.02,6.55,6.55,6.13,2,101,661.00,
531134,LE WATERINA ,T ,Q,13.00,13.65,12.45,13.02,13.50,13.00,53,182955,2429014.00,
508306,LEDO TEA CO ,B ,Q,60.30,60.30,60.30,60.30,60.30,62.10,1,10,603.00,
517415,LEE&NEE SOFT,B ,Q,14.60,14.90,14.00,14.10,14.00,14.60,52,16906,239625.00,
533602,LESHAIND    ,T ,Q,16.20,16.20,16.20,16.20,16.20,16.60,1,50,810.00,
533007,LGB FORGE   ,B ,Q,2.92,2.92,2.72,2.74,2.72,2.90,3,209,591.00,
532368,LGS GLOBAL  ,B ,Q,121.05,122.90,113.00,118.95,120.00,122.35,151,169709,20486311.00,
530273,LIBERTY PHOS,B ,Q,54.85,55.25,53.75,54.75,54.75,53.85,57,4584,251214.00,
526596,LIBERTY SHOE,B ,Q,69.95,72.95,69.90,71.30,71.30,69.25,313,13924,999032.00,
531027,LIBORD SEC  ,B ,Q,5.71,5.75,5.71,5.75,5.75,6.00,2,400,2292.00,
500253,LIC HOUS.FIN,A ,Q,228.50,232.10,228.50,230.90,230.90,227.15,3034,195006,45005871.00,
507759,LIME CHEM.  ,B ,Q,2.70,2.70,2.70,2.70,2.70,2.79,2,110,297.00,
517463,LINAKS MICRO,B ,Q,1.85,1.99,1.85,1.99,1.99,1.90,3,1150,2148.00,
531241,LINC PEN &PL,B ,Q,42.95,43.50,41.00,41.00,41.00,40.00,19,2030,86210.00,
531633,LINCOLN PHAR,B ,Q,26.00,28.00,24.35,27.25,27.25,24.80,47,10408,275859.00,
524748,LINK PHARMA ,B ,Q,5.97,5.97,5.42,5.46,5.42,5.70,5,610,3340.00,
512349,LINKHOUSE IN,B ,Q,1.08,1.15,1.08,1.15,1.15,1.10,4,6625,7226.00,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.99,1000.00,1000.01,999.99,65,6863,6863018.00,
507912,LKP FIN     ,B ,Q,74.45,74.45,73.00,73.00,73.00,73.95,4,221,16308.00,
517518,LLOYD ELECT.,B ,Q,43.25,44.85,42.35,44.45,44.25,43.10,114,8798,386634.00,
500254,LLOYD STEEL ,B ,Q,8.90,9.55,8.52,9.37,9.25,8.42,1246,930843,8728966.00,
507870,LLOYDS FIN. ,B ,Q,1.09,1.09,0.91,0.99,0.99,0.91,19,6610,6586.00,
512455,LLOYDS MET E,B ,Q,25.10,25.75,25.10,25.75,25.70,24.50,14,3060,77972.00,
500255,LML LTD.    ,B ,Q,8.40,8.40,7.22,7.48,7.48,7.45,867,668964,5066620.00,
530745,LN POLYESTER,T ,Q,8.65,8.65,8.27,8.27,8.27,8.70,8,1430,11837.00,
533519,LNT FH      ,B ,Q,44.10,46.00,43.90,45.05,45.05,44.25,1601,251414,11361898.00,
934791,LNTF 2010AII,F ,D,1032.00,1035.00,1032.00,1034.86,1035.00,1028.00,7,125,129283.00,
532341,LOGIX MICRO.,B ,Q,19.00,19.20,18.00,18.50,18.40,18.80,62,10671,200687.00,
500256,LOK.HOUS&CON,B ,Q,13.00,13.90,12.80,13.25,13.25,12.80,245,46987,621852.00,
532740,LOKESH MACH ,B ,Q,40.70,40.70,38.70,39.30,39.15,38.50,21,2077,81394.00,
530039,LORDS CHEM. ,B ,Q,75.50,75.50,62.00,62.20,62.20,65.40,11,601,37395.00,
500284,LORDS CHLORO,T ,Q,13.85,13.85,13.85,13.85,13.85,14.50,1,100,1385.00,
523475,LOTUS CHOC  ,T ,Q,27.70,27.70,26.00,26.70,26.70,26.40,13,1732,47409.00,
532998,LOTUS EYE   ,B ,Q,8.00,8.10,7.78,7.88,8.10,8.19,45,3455,27560.00,
533343,LOVABLE     ,B ,Q,312.65,329.70,312.25,321.95,321.95,310.55,9522,356530,115019019.00,
514036,LOY.TEX MILL,B ,Q,166.00,174.00,165.00,174.00,174.00,170.00,9,132,22110.00,
934781,LTFINNCDI   ,F ,D,998.00,1000.96,998.00,998.40,998.00,1001.00,12,510,509213.00,
934782,LTFINNCDII  ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,997.38,5,60,60000.00,
934784,LTFINNCDIV  ,F ,D,1047.10,1055.00,1045.00,1048.63,1045.00,1047.00,14,360,378017.00,
526179,LUDOLOW JUTE,B ,Q,36.65,38.15,36.05,37.95,38.15,34.70,36,5274,196472.00,
532796,LUMAX AUTO  ,B ,Q,145.00,147.00,134.10,140.05,142.50,144.80,94,28002,4057509.00,
532537,LUMAX AUTO  ,B ,Q,30.90,30.90,30.90,30.90,30.90,28.45,1,10,309.00,
517206,LUMAX IND   ,B ,Q,385.00,387.00,381.00,384.65,387.00,385.00,59,564,216986.00,
526045,LUMINAIRE TE,T ,Q,13.90,13.90,13.25,13.25,13.25,13.80,2,1402,19486.00,
500257,LUPIN LTD.  ,A ,Q,441.00,444.90,433.15,441.10,441.10,440.85,2756,82270,36138415.00,
500259,LYKA LABS   ,B ,Q,13.00,13.00,11.90,12.39,12.49,12.62,176,20409,251412.00,
532720,M&M FINANSER,A ,Q,609.00,624.00,606.55,617.85,617.85,603.95,154,252025,153623624.00,
526935,M.B.PARIKH  ,T ,Q,10.28,10.28,10.28,10.28,10.28,10.29,2,200,2056.00,
522241,M.M.FORGINGS,B ,Q,98.75,98.75,91.00,95.35,95.35,93.60,107,1974,185043.00,
509196,M.M.RUBBER  ,T ,Q,16.40,16.40,16.30,16.30,16.30,15.70,2,1050,17120.00,
590115,M50 ETF     ,B ,Q,61.40,64.00,61.40,63.05,64.00,62.30,18,307,19311.00,
532906,MAANALU     ,B ,Q,34.55,38.50,34.55,37.20,37.20,36.85,10,174,6589.00,
531528,MAARS SOFT. ,B ,Q,0.45,0.53,0.45,0.52,0.53,0.50,37,14965,7794.00,
507836,MAC CHARLES ,T ,Q,118.70,120.75,116.50,120.75,120.75,121.00,5,1100,129872.00,
523248,MACHINO PLAS,B ,Q,41.85,41.85,41.85,41.85,41.85,39.90,1,1,41.00,
515093,MADHAV MARB.,B ,Q,16.55,16.70,15.10,16.60,16.60,16.05,50,2804,45806.00,
531497,MADHUCON PRJ,B ,Q,51.45,53.90,50.05,52.30,52.30,49.95,287,9636,503315.00,
511638,MADHUR CAP. ,T ,Q,6.98,7.50,6.98,7.50,7.50,7.34,16,3739,26472.00,
519279,MADHUR IND  ,T ,Q,41.65,41.65,40.50,40.50,40.50,39.90,2,2,82.00,
515059,MADHUS.IND. ,B ,Q,16.20,16.20,16.20,16.20,16.20,17.05,2,50,810.00,
511000,MADHUS.SEC  ,T ,Q,69.55,69.55,69.55,69.55,69.55,73.00,1,235,16344.00,
500260,MADRAS CEM. ,B ,Q,103.00,106.00,103.00,104.95,105.00,102.30,307,378537,39620113.00,
501209,MAESTROS ME ,B ,Q,31.00,31.00,31.00,31.00,31.00,30.85,1,7,217.00,
500264,MAFATLAL IND,B ,Q,102.00,102.15,100.50,102.15,102.15,99.05,6,2147,216014.00,
524000,MAGMA FIN   ,B ,Q,55.00,57.00,54.50,56.60,56.55,54.10,79,39725,2175979.00,
517449,MAGNA ELECTR,B ,Q,57.10,60.00,57.10,59.25,59.25,60.05,8,850,49927.00,
532896,MAGNUM VENT ,B ,Q,3.89,3.89,3.61,3.70,3.70,3.56,15,1118,4143.00,
500520,MAH & MAH   ,A ,Q,656.00,695.00,656.00,689.85,689.85,653.10,11025,340936,231361216.00,
533088,MAH HOLIDAY ,B ,Q,297.00,300.95,293.00,297.60,297.60,296.75,82,1528,455885.00,
523384,MAH.RAS.APEX,T ,Q,8.98,8.98,8.98,8.98,8.98,8.56,2,450,4041.00,
500266,MAH.SCOOTER ,B ,Q,310.15,317.70,310.15,315.75,317.70,306.95,8,340,106869.00,
500265,MAH.SEAMLESS,B ,Q,311.55,322.00,311.55,318.05,318.20,314.00,58,809,258295.00,
505523,MAHA CORP   ,T ,Q,10.50,10.50,9.52,9.52,9.52,10.02,10,1221,12356.00,
524232,MAHA.POLYBUT,B ,Q,9.30,9.64,9.22,9.28,9.25,9.29,134,321804,3029852.00,
514450,MAHA.RUBTECH,B ,Q,5.67,5.98,5.67,5.72,5.72,5.84,79,78659,453741.00,
500108,MAHA.TELE   ,B ,Q,27.00,27.75,26.35,27.00,27.00,26.70,1779,337358,9169942.00,
519612,MAHAAN FOODS,T ,Q,14.31,14.31,13.55,14.31,14.31,13.63,32,10965,156637.00,
513460,MAHALAXMI SM,B ,Q,9.59,9.59,9.59,9.59,9.59,9.14,1,2,19.00,
531515,MAHAN IND.  ,B ,Q,0.16,0.16,0.16,0.16,0.16,0.17,27,80127,12820.00,
530059,MAHARAJA SHR,B ,Q,479.10,488.00,478.00,485.45,485.45,478.65,30,1109,538846.00,
590117,MAHAVEER INF,T ,Q,11.20,11.20,11.18,11.19,11.19,10.91,5,565,6320.00,
524138,MAHIN COMP  ,B ,Q,47.00,47.30,46.00,46.60,46.00,46.15,5,300,14052.00,
532756,MAHIND FORG ,B ,Q,53.00,53.90,51.35,52.50,52.50,51.45,190,18829,981735.00,
504823,MAHIND.UGINE,B ,Q,49.95,50.80,48.90,49.45,49.45,48.60,165,3573,177290.00,
532313,MAHINDRALIFE,B ,Q,262.65,264.00,248.60,250.60,250.60,260.00,585,228639,57250861.00,
590078,MAITHAN ALL ,B ,Q,85.25,90.00,85.00,88.75,87.05,83.80,72,4968,436157.00,
500267,MAJESTIC AUT,B ,Q,58.95,62.65,58.25,61.90,61.90,58.80,21,1078,64034.00,
506919,MAKERS LAB. ,B ,Q,18.55,20.40,18.55,19.25,19.25,19.65,10,471,9004.00,
501473,MALABAR TRAD,T ,Q,5.45,5.45,5.45,5.45,5.45,5.35,1,1,5.00,
532728,MALU PAPER  ,B ,Q,10.99,10.99,10.55,10.60,10.60,10.50,18,6699,71401.00,
502995,MALWA COTTON,B ,Q,23.00,26.00,23.00,25.60,25.60,24.00,103,3658,90802.00,
532637,MAN DRUGORG ,B ,Q,10.99,11.10,10.42,10.92,10.80,10.31,37,7540,82840.00,
513269,MAN IND.(I) ,B ,Q,109.80,110.90,108.50,109.20,108.50,109.25,97,42870,4704325.00,
533169,MAN INFRA   ,B ,Q,97.00,101.00,96.10,99.40,98.60,95.35,104,4459,442640.00,
532932,MANAKSIA LTD,B ,Q,46.15,51.00,46.00,50.05,50.05,47.00,179,2957,143934.00,
500268,MANALI PETRO,B ,Q,9.30,9.80,9.22,9.34,9.34,9.15,405,76737,725947.00,
531213,MANAP FIN   ,A ,Q,50.55,51.70,50.35,51.15,51.15,50.25,877,108916,5578349.00,
533204,MANDHANA    ,B ,Q,231.00,234.75,228.15,232.30,228.50,229.30,348,94231,21753193.00,
502157,MANGALAM CEM,B ,Q,85.55,93.75,85.55,91.65,91.65,87.90,546,4953,448402.00,
516007,MANGALAM TIM,T ,Q,21.65,23.35,21.65,21.90,21.90,22.60,17,1001,22235.00,
530243,MANGALYA SOF,T ,Q,3.99,3.99,3.99,3.99,3.99,4.00,1,500,1995.00,
530011,MANGLR.CHEM ,B ,Q,37.65,38.20,37.45,37.50,37.50,37.65,525,110637,4172280.00,
533078,MANJEERA    ,B ,Q,84.90,88.50,78.00,81.20,78.00,82.80,46,710,57877.00,
532950,MANJUSHRE   ,B ,Q,79.80,80.15,78.10,78.90,78.80,78.55,71,6258,494331.00,
511758,MANSI FINANC,T ,Q,6.37,6.37,6.37,6.37,6.37,6.70,1,1,6.00,
505324,MANUGRAPH IN,B ,Q,53.00,55.00,52.25,52.75,52.75,54.20,101,9678,516213.00,
521018,MARAL OVERS ,B ,Q,8.40,9.50,8.40,9.47,9.50,9.23,29,4767,44285.00,
503101,MARATHON NEX,B ,Q,163.75,169.90,163.75,169.75,169.00,161.70,34,784,132266.00,
530543,MARG LTD    ,B ,Q,87.10,88.70,86.25,88.00,88.00,86.80,144,6753,592300.00,
513648,MARG PRO IN ,T ,Q,14.70,14.70,13.35,13.35,13.35,14.05,2,200,2805.00,
531642,MARICOLTD   ,A ,Q,152.50,152.95,150.15,151.55,151.55,152.00,176,6203,944210.00,
524404,MARKSANS    ,B ,Q,1.77,2.04,1.77,1.89,2.04,1.76,108,163589,304736.00,
517467,MARSONS     ,B ,Q,10.60,11.30,10.10,10.95,11.00,10.25,114,40984,445035.00,
523566,MARTIN BURN ,B ,Q,27.65,27.65,27.65,27.65,27.65,26.85,1,5,138.00,
531540,MARUTI INFRA,B ,Q,9.65,9.65,9.65,9.65,9.65,9.50,1,50,482.00,
531319,MARUTI SEC. ,B ,Q,3.05,3.05,3.05,3.05,3.05,3.20,1,10,30.00,
532500,MARUTISUZUK ,A ,Q,970.00,992.80,970.00,986.00,986.00,971.95,3414,64698,63831875.00,
530497,MARVEL CAPIT,T ,Q,17.65,19.30,17.50,19.15,19.15,18.40,32,22858,438302.00,
531131,MASCON GLOB.,B ,Q,0.88,0.93,0.84,0.92,0.93,0.85,75,168312,148727.00,
523704,MASTEK LTD  ,B ,Q,82.60,86.90,82.60,85.50,85.50,82.40,298,20348,1732216.00,
511768,MASTER TRUST,B ,Q,64.75,64.75,64.75,64.75,64.75,64.75,34,900,58275.00,
532470,MATHER & PLA,B ,Q,16.70,18.30,16.70,18.30,18.30,17.50,5,2108,38488.00,
511688,MATHEW EASOW,B ,Q,55.00,59.85,55.00,59.85,59.85,57.10,3,700,38742.00,
512167,MATRA REALT ,B ,Q,1.00,1.09,1.00,1.09,1.09,1.00,3,5000,5341.00,
590083,MAVENS BIO  ,B ,Q,2.58,2.72,2.52,2.65,2.65,2.61,60,52012,134105.00,
523371,MAWANA SUGAR,B ,Q,16.00,16.60,15.85,16.07,16.19,15.41,40,2009,32509.00,
500271,MAX INDIA   ,A ,Q,147.15,153.45,147.00,151.70,151.70,146.10,1459,42337,6404292.00,
526538,MAXIMAA SYST,T ,Q,8.05,8.85,8.01,8.85,8.85,8.43,402,308958,2593059.00,
532613,MAXWEL      ,B ,Q,22.90,22.90,21.50,21.90,21.75,21.50,98,22287,499892.00,
531680,MAYUR LEATHR,B ,Q,29.00,30.30,27.30,29.45,29.45,29.50,17,666,19285.00,
522249,MAYUR UNIQ. ,B ,Q,330.00,336.95,330.00,333.20,333.00,328.25,40,1074,358220.00,
523792,MAZDA LTD   ,B ,Q,79.00,79.00,79.00,79.00,79.00,77.00,4,150,11850.00,
533644,MB SWITCH   ,B ,Q,54.30,55.95,54.30,54.85,55.00,54.30,50,6365,349283.00,
533152,MBL INFRA   ,B ,Q,121.00,129.90,120.70,123.75,124.85,119.55,384,12635,1593384.00,
532852,MCD HOLDING ,B ,Q,39.00,42.85,39.00,41.25,41.25,39.30,2540,12779,531015.00,
532654,MCLEOD RUSSE,B ,Q,194.90,200.80,194.30,198.30,198.30,193.75,697,17645,3491353.00,
532629,MCNALLYB    ,B ,Q,97.30,99.00,96.00,97.00,97.00,97.05,132,2393,233255.00,
523144,MEDI CAPS   ,B ,Q,51.60,51.60,51.60,51.60,51.60,50.15,2,2,103.00,
512267,MEDIA MATRIX,B ,Q,1.82,2.14,1.81,1.96,1.98,1.98,42,216374,430888.00,
503685,MEDIA ONE   ,B ,Q,92.50,96.95,87.05,88.25,88.95,92.05,77,13051,1208204.00,
531146,MEDICAMEN BI,B ,Q,14.00,15.65,14.00,14.15,14.64,14.30,42,4692,67098.00,
511276,MEFCOM AGRO ,Z ,Q,12.60,12.60,12.60,12.60,12.60,12.00,1,1,12.00,
531176,MEFCOM CAPIT,B ,Q,13.00,13.85,12.74,13.85,13.85,13.39,4,640,8189.00,
531417,MEGA CORPN. ,B ,Q,0.60,0.60,0.55,0.55,0.55,0.56,2,5000,2775.00,
532408,MEGASOFT LTD,B ,Q,10.80,11.50,10.66,11.35,11.35,10.12,200,75032,813267.00,
532865,MEGHMANI    ,B ,Q,8.65,8.65,8.45,8.59,8.59,8.21,196,46624,399601.00,
532307,MELSTAR INFO,B ,Q,6.09,6.24,6.09,6.24,6.24,5.95,5,524,3223.00,
523828,MENON BEAR. ,B ,Q,46.05,47.00,46.05,46.75,46.75,46.15,5,553,25670.00,
531727,MENON PISTON,B ,Q,93.20,93.20,93.20,93.20,93.20,88.80,1,4,372.00,
526235,MERCATOR    ,B ,Q,19.30,20.10,19.15,19.85,19.85,18.95,1393,285568,5602825.00,
500126,MERCK LTD   ,B ,Q,605.00,611.00,600.00,606.85,606.85,606.20,101,1581,955683.00,
531357,MERCURY META,T ,Q,28.95,28.95,28.95,28.95,28.95,30.45,1,100,2895.00,
524683,METROCHE.IND,B ,Q,35.00,35.00,35.00,35.00,35.00,33.40,1,46,1610.00,
934830,MFINNCD1B   ,F ,D,989.07,989.07,989.00,989.00,989.00,991.00,2,130,128571.00,
934832,MFINNCD1D   ,F ,D,986.55,986.55,984.55,984.55,984.55,987.00,4,122,120139.00,
934834,MFINNCD1F   ,F ,D,963.00,963.95,963.00,963.95,963.95,962.04,15,825,794579.00,
526622,MFL INDIA   ,B ,Q,9.96,10.75,9.30,9.62,9.73,9.82,50,8432,81043.00,
934826,MFLNCD1     ,F ,D,1029.00,1029.00,1021.02,1022.43,1022.00,1030.50,19,410,420162.00,
934828,MFLNCD3     ,F ,D,1001.00,1014.95,1001.00,1004.21,1003.10,1001.90,23,669,671462.00,
532850,MIC ELECTRON,B ,Q,6.15,7.00,6.11,6.63,6.63,6.00,917,353114,2304252.00,
532494,MICRO TECHO ,B ,Q,167.80,170.85,167.80,169.85,169.85,167.40,284,35076,5944254.00,
533259,MICROSECFIN ,B ,Q,28.35,28.35,27.40,28.00,28.35,27.95,55,5440,152185.00,
532416,MID-DAY MULT,B ,Q,3.76,3.95,3.76,3.91,3.86,3.90,22,4320,16827.00,
533220,MIDFIELD    ,B ,Q,44.85,46.90,44.70,45.30,45.00,43.30,59,5015,226505.00,
531597,MIDLAND POLY,B ,Q,34.75,34.75,34.75,34.75,34.75,33.10,2,20,695.00,
533310,MIDVAL ENT  ,B ,Q,71.50,71.50,69.00,69.25,70.00,69.55,52,11240,782232.00,
507621,MILKFOOD    ,B ,Q,84.55,84.75,84.50,84.60,84.60,79.75,8,56,4736.00,
526143,MILTON PLAST,T ,Q,9.41,10.10,9.41,10.10,10.10,9.62,5,885,8786.00,
522235,MINAL IND   ,T ,Q,6.93,6.93,6.30,6.39,6.49,6.62,15,4575,29037.00,
531456,MINAXI TEXT.,B ,Q,0.90,0.90,0.90,0.90,0.90,0.86,2,2000,1800.00,
532539,MINDA IND   ,B ,Q,162.95,172.00,162.95,166.10,166.15,155.00,193,753,125780.00,
517344,MINDTECK (I),B ,Q,16.63,16.63,15.05,16.45,16.45,15.84,12,520,8461.00,
532819,MINDTREE LTD,B ,Q,419.00,426.90,419.00,425.15,425.00,419.25,121,5173,2184671.00,
513377,MINERAL&METL,A ,Q,980.00,1009.00,968.00,981.65,981.65,968.00,42516,836839,823548289.00,
500279,MIRC ELECT  ,B ,Q,16.65,16.85,16.20,16.60,16.45,16.20,148,35041,583227.00,
526642,MIRZA INTER ,B ,Q,19.60,20.20,19.60,19.85,19.85,19.65,456,121279,2410599.00,
590060,MK EXIM     ,B ,Q,8.90,8.95,8.15,8.89,8.95,8.55,34,2770,23427.00,
532127,MOBILE TELE ,T ,Q,5.16,5.16,4.76,5.04,5.00,4.99,21,83201,413970.00,
519287,MODERN DAIRI,B ,Q,13.25,13.75,12.65,13.03,13.00,13.25,48,9079,118201.00,
503015,MODERN INDIA,B ,Q,40.50,40.50,40.50,40.50,40.50,42.10,1,10,405.00,
509760,MODERN SHARE,B ,Q,20.35,20.35,18.95,18.95,18.95,19.90,10,456,8663.00,
513303,MODERN STEEL,B ,Q,15.10,16.00,15.10,15.97,16.00,15.70,11,2843,45248.00,
500890,MODI RUBBER ,B ,Q,24.95,26.40,24.50,24.60,24.60,24.30,12,1870,46764.00,
506261,MODISON MET.,B ,Q,31.00,32.20,31.00,31.30,31.30,30.60,121,41670,1316159.00,
531453,MOHIT INDUS.,B ,Q,27.00,29.00,27.00,28.65,28.65,27.50,199,32292,919753.00,
533286,MOIL LTD    ,A ,Q,254.95,266.40,254.40,262.60,262.60,253.15,4729,166691,43444849.00,
526263,MOLD-TEK TEC,B ,Q,54.05,57.45,54.00,56.50,56.00,56.25,111,22997,1278902.00,
533080,MOLDTKPACK  ,B ,Q,54.90,59.00,54.90,58.10,58.10,54.40,281,39149,2249954.00,
531595,MONEY MAT F ,B ,Q,84.90,91.60,84.05,91.60,91.60,83.30,172,12322,1106903.00,
513446,MONNE ISPAT*,B ,Q,394.95,402.45,389.00,397.95,397.95,389.90,155,2746,1081864.00,
532078,MONNET IND. ,B ,Q,25.60,25.60,25.60,25.60,25.60,26.90,1,200,5120.00,
505343,MONOTYPE IND,T ,Q,66.60,66.60,66.60,66.60,66.60,65.30,1,50,3330.00,
524084,MONSANTO (I),B ,Q,653.25,714.90,653.25,699.85,698.00,659.40,472,2741,1915581.00,
532621,MORARJETEX  ,B ,Q,10.00,10.90,10.00,10.83,10.83,10.30,65,26273,274874.00,
500288,MOREPEN LAB.,B ,Q,2.85,3.21,2.85,3.18,3.21,3.02,102,69326,217488.00,
523160,MORGAN CRU  ,B ,Q,334.85,353.95,325.00,337.80,337.80,334.40,37,554,183305.00,
532407,MOSCHIP SEMI,B ,Q,3.34,3.34,3.05,3.24,3.24,3.04,72,31702,100101.00,
517140,MOSER BEAR  ,B ,Q,16.16,17.20,16.16,17.00,17.00,16.27,1054,202979,3446956.00,
517334,MOTHERSON SS,A ,Q,133.00,140.00,133.00,137.55,137.55,133.95,675,128767,17654104.00,
532892,MOTILALOFS  ,B ,Q,81.00,88.50,81.00,87.40,88.35,80.85,112,2131,181242.00,
501343,MOTOR&GEN.FI,B ,Q,35.80,35.80,32.60,34.00,34.00,33.20,6,201,6696.00,
531096,MOUNT EVERES,B ,Q,66.95,69.70,65.50,69.10,69.45,65.45,252,30211,2075633.00,
507522,MOUNTT SHIV.,B ,Q,25.00,25.00,24.00,24.00,24.00,24.00,2,2,49.00,
526299,MPHASIS LTD ,A ,Q,318.80,327.80,318.05,327.25,327.25,315.45,808,24002,7763619.00,
500450,MPIL CORP L ,B ,Q,54.25,54.25,54.25,54.25,54.25,54.00,1,8,434.00,
532440,MPS LTD     ,B ,Q,33.15,33.60,33.00,33.10,33.10,33.00,60,8109,269514.00,
500290,MRF LTD.    ,B ,Q,7040.00,7285.00,7025.00,7245.85,7245.85,6973.60,1899,6582,47369128.00,
532376,MRO-TEK LTD*,B ,Q,8.15,8.99,8.15,8.99,8.99,8.21,32,4649,40420.00,
500109,MRPL        ,A ,Q,54.00,56.30,54.00,56.00,56.00,54.25,783,81647,4548703.00,
532650,MSP STEEL   ,B ,Q,30.70,32.00,30.15,30.50,30.50,29.40,313,43593,1349352.00,
531919,MUDIT FINLEA,T ,Q,202.00,202.00,202.00,202.00,202.00,194.95,1,100,20200.00,
532820,MUDRA       ,B ,Q,16.70,17.80,16.70,17.50,17.70,16.90,75,9482,165323.00,
532097,MUKAND ENGG.,B ,Q,24.80,25.25,24.50,24.90,24.50,23.30,30,2654,65808.00,
500460,MUKAND LTD. ,B ,Q,28.10,30.00,28.00,29.35,30.00,28.55,198,27688,808044.00,
530341,MUKESH BABU ,B ,Q,18.69,18.81,18.69,18.80,18.80,17.92,6,927,17416.00,
513265,MUKESH STEEL,T ,Q,6.90,6.90,6.90,6.90,6.90,7.20,1,200,1380.00,
517374,MUKESH STRIP,T ,Q,6.91,6.91,6.91,6.91,6.91,6.90,1,100,691.00,
532357,MUKTA ARTS  ,B ,Q,35.30,35.30,32.10,34.00,34.00,34.15,75,443,14937.00,
700087,MUKUND CRPS ,B ,P,4.01,4.55,4.01,4.55,4.55,4.67,5,1046,4294.00,
501477,MULLER & PHI,T ,Q,67.05,68.00,67.00,68.00,68.00,67.05,4,127,8554.00,
520059,MUNAUTO     ,B ,Q,37.50,38.20,37.00,38.05,38.05,36.95,57,3856,145548.00,
532921,MUNDRA PORT ,A ,Q,132.40,136.80,131.90,136.15,136.15,131.75,1895,135715,18336476.00,
520043,MUNJAL SHOWA,B ,Q,65.00,67.45,65.00,66.70,66.70,65.20,128,10816,716943.00,
511200,MUNOTH CAP. ,T ,Q,56.30,56.30,56.30,56.30,56.30,59.25,1,1,56.00,
515037,MURD.CERAM  ,B ,Q,15.00,15.49,15.00,15.19,15.49,14.50,19,629,9529.00,
519323,MURLI INDU  ,T ,Q,15.90,17.40,15.85,16.20,16.20,16.65,13,1142,19518.00,
511766,MUTHOOT CAP ,B ,Q,56.70,59.90,56.70,58.80,58.85,57.15,45,3235,189282.00,
533398,MUTHOOT FIN ,A ,Q,153.50,158.60,153.20,155.45,155.15,153.30,938,62621,9741827.00,
530435,MVL IND     ,B ,Q,9.55,12.00,9.55,11.45,11.45,11.70,24,2938,33820.00,
532991,MVL LIMITED ,B ,Q,18.15,19.00,18.15,18.60,18.60,18.00,113,10205,191518.00,
531843,MYM TECHNO. ,T ,Q,3.44,3.44,3.12,3.12,3.12,3.28,7,1900,5933.00,
506734,MYS PETRO   ,B ,Q,13.50,13.65,13.50,13.56,13.65,13.00,2,405,5493.00,
502405,MYSORE PAPER,T ,Q,4.18,4.18,4.10,4.10,4.10,4.02,3,1500,6230.00,
502168,N C L IND.  ,B ,Q,35.60,35.80,35.20,35.55,35.55,35.15,161,23307,826713.00,
